PublishedLineName,DirectionRef,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,StopPoints,StopPointCount
M20,0,STATE ST/WHITEHALL ST,40.702419,-74.013046,LINCOLN CENTER 66 ST via 8 AV,40.771797,-73.982361,"['BATTERY PL/WASHINGTON ST', '8 AV/W 40 ST', 'STATE ST/WHITEHALL ST', '8 AV/W 17 ST', 'HUDSON ST/PERRY ST', 'Columbus Circle (does not stop)', '8 AV/W  56 ST', 'HUDSON ST/CHARLTON ST', 'MURRAY ST/NORTH END AV', '8 AV/W 31 ST', '8 AV/W 43 ST', 'STATE ST/BRIDGE ST', 'BATTERY PL/WEST ST', 'BROADWAY/W 63 ST', '8 AV/W 4 ST', '8 AV/W 28 ST', 'HUDSON ST/W HOUSTON ST', '8 AV/W 52 ST', '8 AV/W 37 ST', '8 AV/W 25 ST', 'SOUTH END AV/ALBANY ST', 'HUDSON ST/BARROW ST', '8 AV/W 23 ST', '8 AV/W 14 ST', 'NORTH END AV/WARREN ST', '8 AV/W 46 ST', 'WEST THAMES ST/SOUTH END AV', 'BROADWAY/W 64 ST', 'CENTRAL PK W/W 63 ST', 'HUDSON ST/NORTH MOORE ST', '8 AV/W 49 ST', '8 AV/BLEECKER ST', 'HUDSON ST/SPRING ST', 'HARRISON ST/HUDSON ST', 'W 66 ST/COLUMBUS AV', 'HUDSON ST/CHRISTOPHER ST', 'BATTERY PL/3 PL', 'HARRISON ST/WEST ST', 'WEST ST/CHAMBERS ST', 'CENTRAL PK W/COLUMBUS CIR', '8 AV/W 34 ST', 'HUDSON ST/LAIGHT ST', 'W 66 ST/CENTRAL PK W', '8 AV/W 39 ST', '8 AV/W 20 ST']",45
M20,1,BROADWAY/W 63 ST,40.770882,-73.982338,SOUTH FERRY via 7 AV via BAT PK CITY,40.70237,-74.013039,"['BATTERY PL/WASHINGTON ST', 'STATE ST/WHITEHALL ST', '7 AV S/CLARKSON ST', '7 AV S/BARROW ST', '7 AV/W 28 ST', '7 AV/WEST 58 ST', 'STATE ST/BRIDGE ST', 'BROADWAY/W 63 ST', '7 AV S/W 10 ST', 'BATTERY PL/1 PL', 'SOUTH END AV/GATEWAY PLAZA', 'VESEY ST/NORTH END AV', '7 AV S/BEDFORD ST', 'COL circle- does not stop', '7 AV/W 39 ST', 'CHAMBERS ST/WEST ST', 'W BROADWAY/DUANE ST', '7 AV/W 23 ST', '7 AV/W 50 ST', 'NORTH END AV/WARREN ST', 'WEST THAMES ST/SOUTH END AV', '7 AV/WEST 14 ST', '7 AV/W 44 ST', '7 AV S/WAVERLY PL', '7 AV/WEST 55 ST', 'VARICK ST/CHARLTON ST', '7 AV/W 37 ST', 'VARICK ST/WATTS ST', '7 AV/W 31 ST', 'CHAMBERS ST/GREENWICH ST', 'CENTRAL PK S/COLUMBUS CI', '7 AV/W 53 ST', 'CHAMBERS ST/HUDSON ST', '7 AV/WEST 17 STREET', '7 AV/W 25 ST', 'BROADWAY/W 61 ST', '7 AV/W 41 ST', 'BATTERY PL/3 PL', '7 AV/W 20 ST', '7 AV/W 34 ST', 'COLUMBUS CIR/8 AV', 'VARICK ST/NORTH MOORE ST']",42
M21,0,SPRING ST/GREENWICH ST,40.725906,-74.008743,LOWER E SIDE GRAND-FDR CROSSTOWN,40.713348,-73.977745,"['AV OF THE AMERICAS/SPRING ST', 'W HOUSTON ST/SULLIVAN ST', 'GRAND ST/FDR DR', 'E HOUSTON ST/FORSYTH ST', 'E HOUSTON ST/CLINTON ST', 'E HOUSTON ST/COLUMBIA ST', 'SPRING ST/GREENWICH ST', 'E HOUSTON ST/BROADWAY', 'AV OF THE AMERICAS/PRINCE ST', 'E HOUSTON ST/555 FDR DR', 'W HOUSTON ST/W BROADWAY', 'E HOUSTON ST/BOWERY', 'E HOUSTON ST/RIDGE ST', 'E HOUSTON ST/MANGIN ST', 'E HOUSTON ST/NORFOLK ST', 'E HOUSTON ST/2 AV', 'W HOUSTON ST/GREENE ST', 'W HOUSTON ST/AV OF THE AMERICAS', 'E HOUSTON ST/MOTT ST', 'E HOUSTON ST/ESSEX ST', 'GRAND ST/FDR DRIVE', 'E HOUSTON ST/BARUCH DR', 'SPRING ST/HUDSON ST']",23
M21,1,GRAND ST/FDR DRIVE,40.71336,-73.977791,SOHO SPRING ST CROSSTOWN,40.728775,-74.009476,"['COLUMBIA ST/RIVINGTON ST', 'W HOUSTON ST/SULLIVAN ST', 'SPRING ST/GREENWICH ST', 'W HOUSTON ST/VARICK ST', 'E HOUSTON ST/CROSBY ST', 'E HOUSTON ST/BOWERY', 'E HOUSTON ST/1 AV', 'W HOUSTON ST/LA GUARDIA PL', 'LEWIS ST/Delancy (not used)', 'E HOUSTON ST/2 AV', 'W HOUSTON ST/GREENE ST', 'W HOUSTON ST/AV OF THE AMERICAS', 'W HOUSTON ST/HUDSON ST', 'E HOUSTON ST/AV A', 'E HOUSTON ST/MOTT ST', 'LEWIS ST/GRAND ST', 'GRAND ST/FDR DRIVE', 'COLUMBIA ST/HOUSTON ST', 'E HOUSTON ST/AV C', 'E HOUSTON ST/AV B', 'WASHINGTON ST/W HOUSTON ST', 'DELANCEY ST/COLUMBIA ST']",22
M22,0,VESEY ST/NORTH END AV,40.71463,-74.015694,LOWER E. SIDE FDR DR,40.713356,-73.978279,"['CHAMBERS ST/BROADWAY', 'MADISON ST/JEFFERSON ST', 'GRAND ST/FDR DR', 'PEARL ST/R F WAGNER SR PL', 'MADISON ST/MONTGOMERY ST', 'MADISON ST/GRAND ST', 'MADISON ST/GOUVERNEUR ST', 'MADISON ST/MARKET ST', 'CHAMBERS ST/CHURCH ST', 'VESEY ST/NORTH END AV', 'MADISON ST/PIKE ST', 'NORTH END AV/WARREN ST', 'FRANKFORT ST/WILLIAM ST', 'MADISON ST/CLINTON ST', 'CHAMBERS ST/GREENWICH ST', 'CHAMBERS ST/W BROADWAY', 'PARK ROW/SPRUCE ST', 'MADISON ST/OLIVER ST', 'MADISON ST/RUTGERS ST', 'FRANKFORT ST/PEARL ST']",20
M22,1,GRAND ST/FDR DR,40.713264,-73.977982,BATTERY PK CTY,40.714531,-74.015358,"['CHERRY ST/JACKSON ST', 'CHAMBERS ST/BROADWAY', 'MADISON ST/JEFFERSON ST', 'GRAND ST/FDR DR', 'MADISON ST/MONTGOMERY ST', 'MADISON ST/GOUVERNEUR ST', 'MURRAY ST/NORTH END AV', 'MADISON ST/JACKSON ST', 'CENTRE ST/CHAMBERS ST', 'JACKSON ST/MADISON ST', 'CHAMBERS ST/CHURCH ST', 'VESEY ST/NORTH END AV', 'WORTH ST/MOTT ST', 'CHAMBERS ST/WEST ST', 'MADISON ST/PIKE ST', 'E BROADWAY/MARKET ST', 'NORTH END AV/WARREN ST', 'E BROADWAY/CATHERINE ST', 'MADISON ST/CLINTON ST', 'CHAMBERS ST/HUDSON ST', 'WORTH ST/CENTRE ST', 'MADISON ST/RUTGERS ST']",22
M23-SBS,0,12 AV/W 23 ST,40.748718,-74.00811,SELECT BUS EAST SIDE AVENUE C CROSSTOWN,40.733006,-73.974594,"['E 23 ST/2 AV', 'E 23 ST/1 AV', 'E 23 ST/PARK AV S', 'W 23 ST/10 AV', 'AVENUE C/E 23 ST', 'W 23 ST/8 AV', 'E 23 ST/3 AV', 'E 23 ST/BROADWAY', 'W 23 ST/11 AV', 'W 23 ST/9 AV', 'W 23 ST/AV OF THE AMERICAS', 'W 23 ST/7 AV', 'AV C/E 20 ST', 'W 24 ST/12 AV', '12 AV/W 23 ST']",15
M23-SBS,1,AV C/E 20 ST,40.732796,-73.974541,SELECT BUS CHELSEA PIERS 12AV CROSSTOWN,40.748844,-74.008125,"['W 23 ST/10 AV', 'E 23 ST/2 AV', 'E 23 ST/PARK AV S', 'W 24 St/11 AV', 'E 23 ST/1 AV', 'W 23 ST/8 AV', 'E 23 ST/3 AV', 'E 23 ST/BROADWAY', 'W 23 ST/11 AV', '1 AV/E 20 ST (M23 non-stop)', 'W 23 ST/AV OF THE AMERICAS', 'W 23 ST/9 AV', 'W 23 ST/7 AV', 'E 20 ST/1 AV', 'AV C/E 20 ST', 'E 20 ST/E 20 ST OVAL', '12 AV/W 23 ST']",17
M3,0,4 AV/E 10 ST,40.731342,-73.990288,FT GEORGE 193 ST via MADSON via ST. NICH,40.858093,-73.925537,"['MADISON AV/E 69 ST', 'PARK AV S/E 18 ST', 'CENTRAL PK N/MALCOLM X BL', 'MADISON AV/E 42 ST', 'ST NICHOLAS AV/W 135 ST', 'AMSTERDAM AV/W 161 ST', 'MADISON AV/E 55  ST', 'ST NICHOLAS AV/W 130 ST', 'ST NICHOLAS AV/W 187 ST', 'ST NICHOLAS AV/W 141 ST', 'ST NICHOLAS AV/W 144 ST', 'MADISON AV/E 106 ST', 'MADISON AV/E 79 ST', 'ST NICHOLAS AV/W 124 ST', 'FT GEORGE AV/66 FORT GEORGE AV', 'MADISON AV/E 63 ST', 'MANHATTAN AV/W 113 ST', 'MADISON AV/E 67 ST', 'MADISON AV/E 107 ST', 'MADISON AV/E 83 ST', 'ST NICHOLAS AV/W 147 ST', 'MADISON AV/E 95 ST', 'MADISON AV/E 57 ST', 'ST NICHOLAS AV/W 170 ST', 'ST NICHOLAS AV/W 173 ST', 'MADISON AV/E 72 ST', 'FT GEORGE AV/66 FT GEORGE AV', 'MADISON AV/E 52 ST', 'MANHATTAN AV/W 119 ST', 'MANHATTAN AV/CATHEDRAL PY', 'ST NICHOLAS AV/W 181 ST', 'MADISON AV/E 34 ST', 'E 110 ST/MADISON AV', 'W 155 ST/AMSTERDAM AV', 'MADISON AV/E 101 ST', 'MADISON AV/E 30 ST', 'MADISON AV/E 102 ST', 'ST NICHOLAS AV/W 137 ST', 'MADISON AV/E 89 ST', 'CENTRAL PK N/ADAM C POWELL BL', 'ST NICHOLAS AV/W 163 ST', 'MADISON AV/E 66 ST', 'MANHATTAN AV/W 121 ST', 'CENTRAL PK N/5 AV', 'ST NICHOLAS AV/W 165 ST', '4 AV/E 13 ST', 'MADISON AV/E 37 ST', 'PARK AV S/E 21 ST', 'MADISON AV/E 98 ST', '4 AV/E 12 ST', 'MADISON AV/E 86 ST', 'AMSTERDAM AV/W 158 ST', 'ST NICHOLAS AV/W 193 ST', 'ST NICHOLAS AV/W 139 ST', 'MADISON AV/E 93 ST', 'ST NICHOLAS AV/W 145 ST', 'MADISON AV/E 75 ST', 'PARK AV S/E 23 ST', 'E 25 ST/PARK AV S', 'MADISON AV/E 91 ST', 'MADISON AV/E 40  ST', 'ST NICHOLAS AV/W 151 ST', 'ST NICHOLAS AV/W 127 ST', '4 AV/E 10 ST', 'ST NICHOLAS AV/W 179 ST', 'UNION SQ E/E 15 ST', 'MADISON AV/E 60  ST', 'ST NICHOLAS AV/W 184 ST', 'ST NICHOLAS AV/W 153 ST', 'ST NICHOLAS AV/W 176 ST', 'ST NICHOLAS AV/W 167 ST', 'MADISON AV/E 45 ST', 'ST NICHOLAS AV/W 190 ST', 'MADISON AV/E 49 ST', 'CATHEDRAL PY/FRED DOUGLASS BL', 'MADISON AV/E 77 ST', 'MANHATTAN AV/W 116 ST', 'MADISON AV/E 28 ST', 'ST NICHOLAS AV/W 133 ST', 'MADISON AV/E 47 ST', 'MADISON AV/E 104 ST']",81
M3,1,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.925385,125 ST ST. NICHOLAS,40.810493,-73.952927,"['5 AV/W  59 ST', 'CENTRAL PK N/MALCOLM X BL', '5 AV/E 72 ST', 'W 166 ST/ST NICHOLAS AV', 'ST NICHOLAS AV/W 135 ST', '5 AV/EAST 78 ST', 'AMSTERDAM AV/W 161 ST', 'ST NICHOLAS AV/W 130 ST', 'ST NICHOLAS AV/W 187 ST', 'ST NICHOLAS AV/W 141 ST', 'MANHATTAN AV/W 114 ST', 'E 8 ST/MERCER ST', 'ST NICHOLAS AV/W 178 ST', '5 AV/W 13 ST', '5 AV/EAST 81 ST', '5 AV/W 47 ST', '5 AV/EAST 90 ST', '5 AV/EAST 104 ST', '5 AV/EAST 77 ST', 'FT GEORGE AV/66 FORT GEORGE AV', '5 AV/E 108 ST', '5 AV/EAST 87 ST', 'E 8 ST/5 AV', 'ST NICHOLAS AV/W 138 ST', 'MANHATTAN AV/W 119 ST', 'ST NICHOLAS AV/W 181 ST', 'MANHATTAN AV/W 112 ST', '5 AV/W 12 ST', '5 AV/W 31 ST', 'ST NICHOLAS AV/W 142 ST', '5 AV/W 23 ST', '5 AV/E 106 ST', 'E 8 ST/LAFAYETTE ST', '5 AV/W 10 ST', '5 AV/EAST 102 ST', '5 AV/EAST 92 ST', '5 AV/EAST 63 ST', 'CENTRAL PK N/ADAM C POWELL BL', '5 AV/W 35 ST', '5 AV/EAST 75 ST', 'ST NICHOLAS AV/W 162 ST', '5 AV/W 33 ST', '5 AV/EAST 69 ST', 'ST NICHOLAS AV/W 174 ST', '5 AV/W 45 ST', 'CENTRAL PK N/5 AV', '5 AV/EAST 84 ST', '5 AV/W 29 ST', '5 AV/W 38 ST', 'ST NICOLAS AV/FORT GEORGE HILL', 'ST NICHOLAS AV/W 128 ST', '5 AV/EAST 98 ST', '5 AV/W 50 ST', '5 AV/W 14 ST', 'CATHEDRAL PY/MANHATTAN AV', 'AMSTERDAM AV/W 158 ST', '5 AV/EAST 96 ST', '5 AV/E 65 ST', 'ST NICHOLAS AV/W 172 ST', '5 AV/EAST 94 ST', 'ST NICHOLAS AV/W 152 ST', 'ST NICHOLAS AV/W 145 ST', '5 AV/W 42 ST', 'ST NICHOLAS AV/W 148 ST', 'W 155 ST/ST NICHOLAS AV', 'ST NICHOLAS AV/W 125 ST', '5 AV/W 56 ST', '5 AV/W 20 ST', '5 AV/W 26 ST', '4 AV/E 10 ST', 'ST NICHOLAS AV/W 150 ST', 'ST NICHOLAS AV/W 184 ST', 'ST NICHOLAS AV/W 192 ST', 'MANHATTAN AV/W 122 ST', '5 AV/W 53 ST', '5 AV/EAST 62 ST', 'CENTRAL PK N/CENTRAL PK W', 'ST NICHOLAS AV/W 190 ST', '5 AV/W 17 ST', 'ST NICHOLAS AV/W 164 ST', 'MANHATTAN AV/W 116 ST', 'BROADWAY/W 168 ST', 'ST NICHOLAS AV/W 133 ST']",83
M31,0,W 54 ST/11 AV,40.767925,-73.991859,YORKVILLE 91 ST via YORK AV,40.779842,-73.944809,"['YORK AV/E 60 ST', 'YORK AV/E 66 ST', 'W 57 ST/9 AV', 'YORK AV/E 84 ST', 'EAST 92 ST/YORK AV', 'E 57 ST/5 AV', 'YORK AV/E 88 ST', 'E 57 ST/1 AV', 'E 57 ST/3 AV', 'YORK AV/E 74 ST', 'YORK AV/E 76 ST', 'W 57 ST/AV OF THE AMERICAS', 'E 57 ST/MADISON AV', 'YORK AV/E 69 ST', '10 AV/W 55 ST', 'E 57 ST/2 AV', 'W 57 ST/8 AV', 'YORK AV/E 86 ST', 'W 57 ST/5 AV', 'YORK AV/E 63 ST', 'YORK AV/E 79 ST', 'W 57 ST/10 AV', 'W 54 ST/11 AV', 'E 91 ST/YORK AV', 'SUTTON PL/SUTTON SQ', 'E 57 ST/SUTTON PL', 'E 57 ST/LEXINGTON AV', 'E 92 ST/YORK AV', 'W 57 ST/7 AV', 'YORK AV/E 82 ST', '1 AV/E 91 ST', 'YORK AV/E 72 ST']",32
M31,1,E 92 ST/YORK AV,40.779755,-73.944534,CLINTON 11 AV via 57 ST,40.768192,-73.992546,"['W 57 ST/9 AV', 'YORK AV/E 84 ST', 'YORK AV/E 62 ST', 'YORK AV/E 88 ST', 'YORK AV/E 64 ST', 'E 57 ST/1 AV', '11 AV/W 57 ST', 'E 57 ST/3 AV', 'YORK AV/E 74 ST', 'W 57 ST/AV OF THE AMERICAS', 'E 57 ST/MADISON AV', 'YORK AV/E 69 ST', 'YORK AV/E 91 ST', 'E 57 ST/2 AV', 'W 57 ST/5 AV', 'YORK AV/E 86 ST', 'SUTTON PL/E 58 ST', 'YORK AV/E 79 ST', 'YORK AV/E 67 ST', 'W 57 ST/10 AV', 'W 54 ST/11 AV', 'E 57 ST/LEXINGTON AV', 'E 92 ST/YORK AV', 'W 57 ST/7 AV', 'YORK AV/E 82 ST', 'YORK AV/E 77 ST', 'W 57 ST/BROADWAY', 'YORK AV/E 72 ST']",28
M34-SBS,0,W 34 ST/12 AV,40.756535,-74.003944,SELECT BUS SERVICE Eastside - FDR DR,40.743137,-73.972069,"['W 34 ST/11 AV', 'E 34 ST/PARK AV', 'E 34 ST/2 AV', 'W 34 ST/7 AV', 'FERRY TERMINAL/FDR DRIVE', 'W 34 ST/8 AV', 'W 34 ST/12 AV', 'WATERSIDE/WATERSIDE', 'E 23 ST/1 AV', 'E 34 ST /1 AV', 'E 34 ST/5 AV', 'E 34 ST/3 AV', 'E 23 ST/2 AV', 'W 34 ST/10 AV', 'FERRY TERMINAL/FDR DR', 'E 23 ST/AV C', '2 AV/E 28 ST', 'W 34 ST/9 AV', 'W 34 ST/BROADWAY']",19
M34-SBS,1,FERRY TERMINAL/FDR DRIVE,40.743439,-73.971809,SELECT BUS SERVICE JAVITS CTR - 12 AV,40.756672,-74.004311,"['E 34 ST/PARK AV', 'E 34 ST/2 AV', 'WATERSIDE/WATERSIDE 2', 'W 34 ST/HUDSON BL', 'W 34 ST/7 AV', 'FERRY TERMINAL/FDR DRIVE', 'W 34 ST/8 AV', 'E 34 ST/1 AV', 'W 34 ST/12 AV', 'W 34 ST/5 AV', 'W 34 ST/9 AV', 'W 34 ST/BROADWAY', 'E 34 ST/3 AV', '11 AV/W 34 ST', 'W 34 ST/DYER AV']",15
M34A-SBS,0,9 AV/W 42 ST,40.758617,-73.992638,WATERSIDE VIA 34 ST VIA 2 AV,40.737553,-73.973846,"['E 34 ST/PARK AV', '9 AV/W 40 ST', 'E 23 ST/2 AV', 'E 23 ST/1 AV', 'E 34 ST/2 AV', 'W 34 ST/7 AV', 'WATERSIDE/WATERSIDE 1', 'E 23 ST/AV C', 'W 34 ST/8 AV', '2 AV/E 28 ST', 'WATERSIDE/WATERSIDE', 'W 34 ST/9 AV', 'W 34 ST/BROADWAY', 'E 34 ST/3 AV', '9 AV/W 42 ST', 'E 34 ST/5 AV']",16
M34A-SBS,1,WATERSIDE/WATERSIDE 1,40.737995,-73.973404,PA BUS TERMINAL VIA 34 ST VIA 8 AV,40.75877,-73.991173,"['E 34 ST/PARK AV', 'E 34 ST/2 AV', 'WATERSIDE/WATERSIDE 2', 'W 43 ST/9 AV', '8 AV/W 40 ST', 'W 34 ST/7 AV', 'WATERSIDE/WATERSIDE 1', 'E 34 ST/1 AV', '8 AV/W 37 ST', '8 AV/W 34 ST', 'E 34 ST/3 AV', 'W 34 ST/BROADWAY', 'W 34 ST/5 AV', '9 AV/W 42 ST', 'W 43 ST/8 AV']",15
M35,0,LEXINGTON AV/E 125 ST,40.804581,-73.937416,WARDS ISLAND,40.78511,-73.930717,"['E 124 ST/2 AV', 'MAIN RDY/OPP GOLF CTR PARKING', 'MAIN RDY/AFTER EXIT RAMP', 'LEXINGTON AV/E 125 ST', 'MAIN ROADWAY/ MANHATTAN PSYC CTR', 'MAIN RDY/ICAHN STADIUM', 'MAIN RDY/OPP CLARKE THOMAS BLDG', 'MAIN ROADWAY/SUNKEN GARDEN', 'SUNKEN GARDEN LOOP/Charles Gay CTR', 'E 124 ST/3 AV']",10
M35,1,SUNKEN GARDEN LOOP/CHARLES H GAY CTR,40.785267,-73.930565,HARLEM LEX AV - 125 ST,40.804764,-73.937248,"['HELL GATE CIRCLE/Opp ODYSSEY House', 'Sunken Grd loop/Charles Gay Ctr 2', 'HELL GATE CIRCLE/FIELD 60/61', 'HELL GATE CIRCLE/Nr Tom CLARKE Bldg', 'HELL GATE CIRCLE/NR Tom CLARKE Bldg', 'LEXINGTON AV/E 125 ST', 'HELL GATE CIRCLE/FIELD 61', 'HELL GATE Cir/Nr MANHATTAN PSYC CTR', 'MAIN RWDY/OPP ICAHN STADIUM', 'MAIN RDWY/T.B.T.A.', 'E 126 ST/2 AV', 'E 126 ST/3 AV', 'SUNKEN GARDEN LOOP/CHARLES H GAY CTR', 'MAIN RDY/OPP PARK & RECREATION', 'MAIN RWDY/TENNIS CENTER']",15
M4,0,W 32 ST/7 AV,40.749405,-73.99102,WASH HTS CABRINI BLV via MADSON via BWAY,40.859013,-73.93425,"['MADISON AV/E 69 ST', 'FT WASHINGTON AV/W 168 ST', 'CENTRAL PK N/MALCOLM X BL', 'MADISON AV/E 42 ST', 'MADISON AV/E 55  ST', 'FT WASHINGTON AV/W 181 ST', 'W 32 ST/AV OF THE AMERICAS', 'MADISON AV/E 106 ST', 'BROADWAY/W 147 ST', 'FT WASHINGTON AV/W 175 ST', 'CATHEDRAL PY/MORNINGSIDE DR', 'MADISON AV/E 79 ST', 'MADISON AV/E 63 ST', 'MADISON AV/E 32 ST', 'MADISON AV/E 67 ST', 'MADISON AV/E 107 ST', 'BROADWAY/W 133 ST', 'CATHEDRAL PY/BROADWAY', 'FT WASHINGTON AV/W 171 ST', 'MADISON AV/E 83 ST', 'W 32 ST/7 AV', 'BROADWAY/W 151 ST', 'MADISON AV/E 95 ST', 'MADISON AV/E 57 ST', 'MADISON AV/E 72 ST', 'BROADWAY/W 161 ST', 'MADISON AV/E 52 ST', 'BROADWAY/W 139 ST', 'BROADWAY/W 145 ST', 'BROADWAY/W 120 ST', 'MADISON AV/E 34 ST', 'E 110 ST/MADISON AV', 'BROADWAY/W 116 ST', 'MADISON AV/E 101 ST', 'BROADWAY/W 149 ST', 'MADISON AV/E 102 ST', 'FT WASHINGTON AV/W 185 ST', 'BROADWAY/TIEMANN PL', 'BROADWAY/W 155 ST', 'MADISON AV/E 89 ST', 'CENTRAL PK N/ADAM C POWELL BL', 'BROADWAY/W 157 ST', 'MADISON AV/E 66 ST', 'FT WASHINGTON AV/W 165 ST', 'BROADWAY/W 131 ST', 'BROADWAY / W 135 ST', 'CENTRAL PK N/5 AV', 'MARGARET CORBIN DR/CLOISTERS', 'BROADWAY/LA SALLE ST', 'MADISON AV/E 37 ST', 'BROADWAY/W 143 ST', 'BROADWAY / W 123 ST', 'MADISON AV/E 98 ST', 'CATHEDRAL PY/MANHATTAN AV', 'MADISON AV/E 86 ST', 'MADISON AV/E 93 ST', 'FT TRYON PARK/OPP CAFE LOT', 'BROADWAY/W 122 ST', 'MADISON AV/E 75 ST', 'FT WASHINGTON AV/CABRINI BL', 'FT WASHINGTON AV/W 187 ST', 'MADISON AV/E 91 ST', 'FT WASHINGTON AV/W 190 ST', 'MADISON AV/E 40  ST', 'BROADWAY/W 141 ST', 'BROADWAY/W 163 ST', 'FT WASHINGTON AV/W 177 ST', 'CATHEDRAL PY/AMSTERDAM AV', 'BROADWAY/W 153 ST', 'BROADWAY/W 137 ST', 'MADISON AV/E 60  ST', 'FT WASHINGTON AV/W 173 ST', 'BROADWAY/W 159 ST', 'BROADWAY/W 113 ST', 'MADISON AV/E 45 ST', 'E 32 ST/5 AV', 'MADISON AV/E 49 ST', 'CATHEDRAL PY/FRED DOUGLASS BL', 'FT WASHINGTON AV/W 183 ST', 'MADISON AV/E 77 ST', 'MADISON AV/E 47 ST', 'MADISON AV/E 104 ST']",82
M4,1,FT WASHINGTON AV/CABRINI BL,40.859211,-73.93428,BWAY - 135 ST,40.819973,-73.955399,"['5 AV/W 56 ST', 'FT WASHINGTON AV/W 190 ST', 'BROADWAY / W 135 ST', 'CENTRAL PK N/5 AV', '5 AV/W  59 ST', '5 AV/E 72 ST', '5 AV/EAST 84 ST', 'FT WASHINGTON AV/W 174 ST', 'FT WASHINGTON AV/W 168 ST', 'FT WASHINGTON AV/W 170 ST', 'FT WASHINGTON AV/W 177 ST', 'CENTRAL PK N/MALCOLM X BL', 'FT WASHINGTON AV/W 172 ST', 'MARGARET CORBIN DR/CLOISTERS', '5 AV/W 38 ST', 'BROADWAY/W 142 ST', 'CATHEDRAL PY/AMSTERDAM AV', 'W 37 ST/5 AV', 'BROADWAY/W 140 ST', 'BROADWAY/W 145 ST', 'BROADWAY/WEST 120 ST', 'BROADWAY/W 138 ST', '5 AV/EAST 78 ST', 'W 37 ST/BROADWAY', '5 AV/EAST 98 ST', 'FT WASHINGTON AV/W 181 ST', 'BROADWAY/W 116 ST', '5 AV/EAST 81 ST', 'CATHEDRAL PY/MANHATTAN AV', 'FT WASHINGTON AV/W 164 ST', '5 AV/E 106 ST', '5 AV/W 53 ST', 'BROADWAY/W 147 ST', '5 AV/EAST 96 ST', 'CATHEDRAL PY/COLUMBUS AV', '5 AV/W 47 ST', '5 AV/EAST 62 ST', '5 AV/EAST 102 ST', 'BROADWAY/W 112 ST', '7 AV/W 36 ST', 'CENTRAL PK N/CENTRAL PK W', '5 AV/EAST 90 ST', '5 AV/EAST 104 ST', 'BROADWAY/TIEMANN PL', '5 AV/E 65 ST', '5 AV/EAST 69 ST', 'FT WASHINGTON AV/W 185 ST', '5 AV/EAST 63 ST', '5 AV/EAST 77 ST', 'BROADWAY/W 155 ST', '5 AV/EAST 94 ST', 'FT TRYON PARK/CAFE LOT', '5 AV/EAST 92 ST', 'CENTRAL PK N/ADAM C POWELL BL', 'BROADWAY/W 152 ST', '5 AV/E 108 ST', 'FT WASHINGTON AV/W 162 ST', 'BROADWAY/W 150 ST', 'BROADWAY/W 157 ST', 'BROADWAY/W 114 ST', 'FT WASHINGTON AV/W 183 ST', 'BROADWAY/W 133 ST', '5 AV/EAST 87 ST', 'BROADWAY/W 122 ST', '5 AV/EAST 75 ST', 'CATHEDRAL PY/BROADWAY', 'FT WASHINGTON AV/W 165 ST', 'FT WASHINGTON AV/CABRINI BL', '5 AV/W 42 ST', 'W 32 ST/7 AV', 'FT WASHINGTON AV/W 187 ST', 'FT WASHINGTON AV/W 160 ST', 'BROADWAY/W 129 ST', '5 AV/W 45 ST', '5 AV/W 49 ST']",75
M42,0,12 AV/42 ST,40.76215,-74.001442,UN - 1 AV CROSSTOWN,40.748005,-73.969803,"['W 42 ST/8 AV', 'W 42 ST/7 AV', 'E 42 ST/1 AV', 'E 41 ST/1 AV', 'E 42 ST/MADISON AV', 'W 42 ST/11 AV', 'W 42 ST/10 AV', 'E 42 ST/LEXINGTON AV', 'W 42 ST/5 AV', 'W 42 ST/12 AV', '12 AV/42 ST', 'W 42 ST/9 AV', 'E 42 ST/2 AV', 'E 42 ST/PARK AV', 'W 42 ST/6TH AVENUE', 'W 42 ST/BROADWAY', 'E 42 ST/3 AV']",17
M42,1,E 41 ST/1 AV,40.748047,-73.969887,42 ST PIER CROSSTOWN,40.76255,-74.000969,"['W 42 ST/8 AV', 'W 42 ST/7 AV', 'E 42 ST/1 AV', 'E 41 ST/1 AV', 'E 42 ST/MADISON AV', 'W 42 ST/11 AV', 'W 42 ST/10 AV', 'E 42 ST/LEXINGTON AV', 'W 42 ST/AV OF THE AMERICAS', 'W 42 ST/5 AV', 'E 42 ST/PARK AV', '12 AV/42 ST', 'W 42 ST/9 AV', 'E 42 ST/2 AV', '12 AV/W 42 ST', 'W 42 ST/BROADWAY', 'E 42 ST/3 AV']",17
